movie_title,title_year,imdb_score,duration,num_critic_for_reviews,gross,budget,movie_facebook_likes,movie_imdb_link
After,2012.0,5.4,90.0,34.0,,650000.0,1000,http://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_1
After Earth,2013.0,4.9,100.0,349.0,60522097.0,130000000.0,37000,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1
After the Sunset,2004.0,6.3,97.0,117.0,28328132.0,58000000.0,782,http://www.imdb.com/title/tt0367479/?ref_=fn_tt_tt_1
After.Life,2009.0,5.9,104.0,138.0,108229.0,4500000.0,7000,http://www.imdb.com/title/tt0838247/?ref_=fn_tt_tt_1
Against the Ropes,2004.0,5.3,110.0,76.0,5881504.0,39000000.0,177,http://www.imdb.com/title/tt0312329/?ref_=fn_tt_tt_1
Against the Wild,2013.0,4.7,90.0,11.0,,2000000.0,326,http://www.imdb.com/title/tt2475846/?ref_=fn_tt_tt_1
Agent Cody Banks,2003.0,5.0,102.0,79.0,47285499.0,26000000.0,542,http://www.imdb.com/title/tt0313911/?ref_=fn_tt_tt_1
Agent Cody Banks 2: Destination London,2004.0,4.5,100.0,55.0,23222861.0,26000000.0,167,http://www.imdb.com/title/tt0358349/?ref_=fn_tt_tt_1
Agora,2009.0,7.2,141.0,180.0,617840.0,70000000.0,29000,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1
Aimee & Jaguar,1999.0,7.3,125.0,63.0,927107.0,15000000.0,687,http://www.imdb.com/title/tt0130444/?ref_=fn_tt_tt_1
Air Bud,1997.0,5.1,98.0,35.0,24629916.0,3000000.0,902,http://www.imdb.com/title/tt0118570/?ref_=fn_tt_tt_1
Air Force One,1997.0,6.4,124.0,142.0,172620724.0,85000000.0,0,http://www.imdb.com/title/tt0118571/?ref_=fn_tt_tt_1
Airborne,1993.0,6.2,91.0,9.0,2850263.0,2600000.0,0,http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1
Airlift,2016.0,8.5,130.0,39.0,,4400000.0,10000,http://www.imdb.com/title/tt4387040/?ref_=fn_tt_tt_1
Airplane!,1980.0,7.8,88.0,134.0,83400000.0,3500000.0,16000,http://www.imdb.com/title/tt0080339/?ref_=fn_tt_tt_1
Ajami,2009.0,7.4,124.0,100.0,621240.0,,0,http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1
Akeelah and the Bee,2006.0,7.5,112.0,95.0,18811135.0,,0,http://www.imdb.com/title/tt0437800/?ref_=fn_tt_tt_1
Akira,1988.0,8.1,124.0,150.0,439162.0,1100000000.0,0,http://www.imdb.com/title/tt0094625/?ref_=fn_tt_tt_1
Aladdin,1992.0,8.0,90.0,124.0,217350219.0,28000000.0,0,http://www.imdb.com/title/tt0103639/?ref_=fn_tt_tt_1
Albert Nobbs,2011.0,6.7,113.0,222.0,3014541.0,8000000.0,0,http://www.imdb.com/title/tt1602098/?ref_=fn_tt_tt_1
Albino Alligator,1996.0,6.1,97.0,37.0,326308.0,5000000.0,225,http://www.imdb.com/title/tt0115495/?ref_=fn_tt_tt_1
Alex & Emma,2003.0,5.6,96.0,73.0,14208384.0,30000000.0,625,http://www.imdb.com/title/tt0318283/?ref_=fn_tt_tt_1
Alex Cross,2012.0,5.1,101.0,211.0,25863915.0,35000000.0,11000,http://www.imdb.com/title/tt1712170/?ref_=fn_tt_tt_1
Alex Rider: Operation Stormbreaker,2006.0,5.1,93.0,66.0,652526.0,40000000.0,823,http://www.imdb.com/title/tt0457495/?ref_=fn_tt_tt_1
Alexander,2004.0,5.5,206.0,248.0,34293771.0,155000000.0,0,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014.0,6.2,81.0,119.0,66950483.0,28000000.0,12000,http://www.imdb.com/title/tt1698641/?ref_=fn_tt_tt_1
Alexander's Ragtime Band,1938.0,7.0,106.0,10.0,,2000000.0,60,http://www.imdb.com/title/tt0029852/?ref_=fn_tt_tt_1
Alfie,2004.0,6.2,103.0,135.0,13395939.0,60000000.0,0,http://www.imdb.com/title/tt0375173/?ref_=fn_tt_tt_1
Ali,2001.0,6.8,165.0,174.0,58183966.0,107000000.0,0,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1
Alias Betty,2001.0,6.9,103.0,38.0,206400.0,50000000.0,26,http://www.imdb.com/title/tt0269329/?ref_=fn_tt_tt_1
Alice Through the Looking Glass,2016.0,6.4,113.0,218.0,76846624.0,170000000.0,30000,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1
Alice in Wonderland,2010.0,6.5,108.0,451.0,334185206.0,200000000.0,24000,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1
Alien,1979.0,8.5,116.0,392.0,78900000.0,11000000.0,23000,http://www.imdb.com/title/tt0078748/?ref_=fn_tt_tt_1
Alien 3,1992.0,6.4,145.0,210.0,55473600.0,50000000.0,0,http://www.imdb.com/title/tt0103644/?ref_=fn_tt_tt_1
Alien Uprising,2012.0,3.1,101.0,20.0,,2500000.0,0,http://www.imdb.com/title/tt2040578/?ref_=fn_tt_tt_1
Alien Zone,1978.0,4.1,79.0,8.0,,350000.0,44,http://www.imdb.com/title/tt0072626/?ref_=fn_tt_tt_1
Alien: Resurrection,1997.0,6.3,116.0,223.0,47748610.0,75000000.0,0,http://www.imdb.com/title/tt0118583/?ref_=fn_tt_tt_1
Aliens,1986.0,8.4,154.0,250.0,85200000.0,18500000.0,18000,http://www.imdb.com/title/tt0090605/?ref_=fn_tt_tt_1
Aliens in the Attic,2009.0,5.4,86.0,82.0,25200412.0,45000000.0,916,http://www.imdb.com/title/tt0775552/?ref_=fn_tt_tt_1
Aliens vs. Predator: Requiem,2007.0,4.7,102.0,211.0,41797066.0,40000000.0,0,http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1
Alive,1993.0,7.1,120.0,43.0,36733909.0,32000000.0,0,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1
All About Steve,2009.0,4.8,99.0,128.0,33860010.0,15000000.0,0,http://www.imdb.com/title/tt0881891/?ref_=fn_tt_tt_1
All About the Benjamins,2002.0,5.7,95.0,40.0,25482931.0,14000000.0,530,http://www.imdb.com/title/tt0278295/?ref_=fn_tt_tt_1
All Good Things,2010.0,6.3,101.0,140.0,578382.0,,0,http://www.imdb.com/title/tt1175709/?ref_=fn_tt_tt_1
All Hat,2007.0,5.3,89.0,8.0,,5000000.0,31,http://www.imdb.com/title/tt0903131/?ref_=fn_tt_tt_1
All Is Bright,2013.0,5.6,107.0,41.0,4556.0,,825,http://www.imdb.com/title/tt1462901/?ref_=fn_tt_tt_1
All Is Lost,2013.0,6.9,106.0,346.0,6262942.0,9000000.0,18000,http://www.imdb.com/title/tt2017038/?ref_=fn_tt_tt_1
All Superheroes Must Die,2011.0,4.0,78.0,42.0,,20000.0,835,http://www.imdb.com/title/tt1836212/?ref_=fn_tt_tt_1
All That Jazz,1979.0,7.8,123.0,84.0,,,0,http://www.imdb.com/title/tt0078754/?ref_=fn_tt_tt_1
All or Nothing,2002.0,7.6,121.0,81.0,112935.0,9000000.0,484,http://www.imdb.com/title/tt0286261/?ref_=fn_tt_tt_1
All the Boys Love Mandy Lane,2006.0,5.6,90.0,233.0,,750000.0,2000,http://www.imdb.com/title/tt0490076/?ref_=fn_tt_tt_1
All the King's Men,2006.0,6.2,128.0,127.0,7221458.0,55000000.0,0,http://www.imdb.com/title/tt0405676/?ref_=fn_tt_tt_1
All the Pretty Horses,2000.0,5.8,220.0,85.0,15527125.0,57000000.0,652,http://www.imdb.com/title/tt0149624/?ref_=fn_tt_tt_1
All the Queen's Men,2001.0,4.5,105.0,19.0,22723.0,25000000.0,193,http://www.imdb.com/title/tt0252223/?ref_=fn_tt_tt_1
All the Real Girls,2003.0,6.9,108.0,88.0,548712.0,2500000.0,571,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1
Allegiant,2016.0,5.8,120.0,181.0,66002193.0,110000000.0,12000,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1
Alleluia! The Devil's Carnival,2016.0,7.4,97.0,10.0,,500000.0,707,http://www.imdb.com/title/tt3892618/?ref_=fn_tt_tt_1
Almost Famous,2000.0,7.9,152.0,149.0,32522352.0,60000000.0,15000,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1
Aloft,2014.0,5.3,97.0,56.0,52961.0,8000000.0,675,http://www.imdb.com/title/tt2494384/?ref_=fn_tt_tt_1
Aloha,2015.0,5.4,105.0,138.0,20991497.0,37000000.0,11000,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1
Alone in the Dark,2005.0,2.3,94.0,148.0,5132655.0,20000000.0,1000,http://www.imdb.com/title/tt0369226/?ref_=fn_tt_tt_1
Alone with Her,2006.0,6.1,78.0,71.0,10018.0,1000000.0,244,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1
Along Came Polly,2004.0,5.9,90.0,108.0,87856565.0,42000000.0,0,http://www.imdb.com/title/tt0343135/?ref_=fn_tt_tt_1
Along Came a Spider,2001.0,6.3,104.0,133.0,74058698.0,60000000.0,0,http://www.imdb.com/title/tt0164334/?ref_=fn_tt_tt_1
Along the Roadside,2013.0,7.1,108.0,17.0,,250000.0,231,http://www.imdb.com/title/tt2290113/?ref_=fn_tt_tt_1
Alpha and Omega,2010.0,5.3,90.0,84.0,25077977.0,20000000.0,0,http://www.imdb.com/title/tt1213012/?ref_=fn_tt_tt_1
Alpha and Omega 4: The Legend of the Saw Toothed Cave,2014.0,6.0,45.0,2.0,,7000000.0,41,http://www.imdb.com/title/tt4061848/?ref_=fn_tt_tt_1
Alvin and the Chipmunks,2007.0,5.2,92.0,131.0,217326336.0,60000000.0,0,http://www.imdb.com/title/tt0952640/?ref_=fn_tt_tt_1
Alvin and the Chipmunks: Chipwrecked,2011.0,4.4,87.0,91.0,133103929.0,75000000.0,0,http://www.imdb.com/title/tt1615918/?ref_=fn_tt_tt_1
Alvin and the Chipmunks: The Road Chip,2015.0,5.0,92.0,70.0,85884815.0,90000000.0,0,http://www.imdb.com/title/tt2974918/?ref_=fn_tt_tt_1
Alvin and the Chipmunks: The Squeakquel,2009.0,4.5,88.0,107.0,219613391.0,75000000.0,2000,http://www.imdb.com/title/tt1231580/?ref_=fn_tt_tt_1
Always Woodstock,2014.0,5.3,97.0,5.0,,2400000.0,107,http://www.imdb.com/title/tt1995477/?ref_=fn_tt_tt_1
Amadeus,1984.0,8.3,180.0,134.0,51600000.0,18000000.0,16000,http://www.imdb.com/title/tt0086879/?ref_=fn_tt_tt_1
Amen.,2002.0,7.3,132.0,69.0,274299.0,103000000.0,0,http://www.imdb.com/title/tt0280653/?ref_=fn_tt_tt_1
America Is Still the Place,2015.0,7.5,90.0,,,,337,http://www.imdb.com/title/tt3417110/?ref_=fn_tt_tt_1
America's Sweethearts,2001.0,5.7,102.0,142.0,93607673.0,48000000.0,881,http://www.imdb.com/title/tt0265029/?ref_=fn_tt_tt_1
American Beauty,1999.0,8.4,122.0,176.0,130058047.0,15000000.0,22000,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1
American Desi,2001.0,6.7,100.0,9.0,902835.0,250000.0,133,http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1
American Dreamz,2006.0,5.5,107.0,153.0,7156725.0,19000000.0,300,http://www.imdb.com/title/tt0465142/?ref_=fn_tt_tt_1
American Gangster,2007.0,7.8,176.0,300.0,130127620.0,100000000.0,0,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1
American Graffiti,1973.0,7.5,112.0,100.0,115000000.0,777000.0,0,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1
American Heist,2014.0,5.2,94.0,30.0,,10000000.0,0,http://www.imdb.com/title/tt2923316/?ref_=fn_tt_tt_1
American Hero,2015.0,4.9,86.0,16.0,,990000.0,549,http://www.imdb.com/title/tt4733536/?ref_=fn_tt_tt_1
American History X,1998.0,8.6,101.0,162.0,6712241.0,7500000.0,35000,http://www.imdb.com/title/tt0120586/?ref_=fn_tt_tt_1
American Hustle,2013.0,7.3,138.0,538.0,150117807.0,40000000.0,63000,http://www.imdb.com/title/tt1800241/?ref_=fn_tt_tt_1
American Ninja 2: The Confrontation,1987.0,4.7,90.0,40.0,4000000.0,350000.0,583,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1
American Outlaws,2001.0,6.0,94.0,44.0,13264986.0,35000000.0,433,http://www.imdb.com/title/tt0244000/?ref_=fn_tt_tt_1
American Pie,1999.0,7.0,95.0,145.0,101736215.0,11000000.0,0,http://www.imdb.com/title/tt0163651/?ref_=fn_tt_tt_1
American Pie 2,2001.0,6.4,108.0,142.0,145096820.0,30000000.0,0,http://www.imdb.com/title/tt0252866/?ref_=fn_tt_tt_1
American Psycho,2000.0,7.6,102.0,288.0,15047419.0,7000000.0,18000,http://www.imdb.com/title/tt0144084/?ref_=fn_tt_tt_1
American Reunion,2012.0,6.7,113.0,291.0,56724080.0,50000000.0,39000,http://www.imdb.com/title/tt1605630/?ref_=fn_tt_tt_1
American Sniper,2014.0,7.3,133.0,490.0,350123553.0,58800000.0,112000,http://www.imdb.com/title/tt2179136/?ref_=fn_tt_tt_1
American Splendor,2003.0,7.5,101.0,180.0,6003587.0,,0,http://www.imdb.com/title/tt0305206/?ref_=fn_tt_tt_1
American Wedding,2003.0,6.3,74.0,153.0,104354205.0,55000000.0,0,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1
Amidst the Devil's Wings,2014.0,4.3,90.0,,,300000.0,17,http://www.imdb.com/title/tt3976258/?ref_=fn_tt_tt_1
Amigo,2010.0,5.8,124.0,35.0,183490.0,1700000.0,594,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1
Amistad,1997.0,7.2,155.0,77.0,44175394.0,36000000.0,0,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1
Amnesiac,2014.0,4.3,90.0,30.0,,3000000.0,421,http://www.imdb.com/title/tt2837336/?ref_=fn_tt_tt_1
Among Giants,1998.0,5.9,93.0,31.0,64359.0,2500000.0,108,http://www.imdb.com/title/tt0122906/?ref_=fn_tt_tt_1
Amores Perros,2000.0,8.1,115.0,157.0,5383834.0,2000000.0,11000,http://www.imdb.com/title/tt0245712/?ref_=fn_tt_tt_1
Amour,2012.0,7.9,127.0,447.0,225377.0,8900000.0,33000,http://www.imdb.com/title/tt1602620/?ref_=fn_tt_tt_1
Amélie,2001.0,8.4,122.0,242.0,33201661.0,77000000.0,39000,http://www.imdb.com/title/tt0211915/?ref_=fn_tt_tt_1
An Alan Smithee Film: Burn Hollywood Burn,1997.0,3.5,86.0,29.0,15447.0,10000000.0,89,http://www.imdb.com/title/tt0118577/?ref_=fn_tt_tt_1
An American Carol,2008.0,4.3,83.0,45.0,7001720.0,12000000.0,797,http://www.imdb.com/title/tt1190617/?ref_=fn_tt_tt_1
An American Girl Holiday,2004.0,7.2,86.0,6.0,,200000.0,90,http://www.imdb.com/title/tt0412366/?ref_=fn_tt_tt_1
An American Haunting,2005.0,5.0,91.0,125.0,16298046.0,14000000.0,0,http://www.imdb.com/title/tt0429573/?ref_=fn_tt_tt_1
An American in Hollywood,2014.0,7.2,89.0,3.0,,125000.0,72,http://www.imdb.com/title/tt2125430/?ref_=fn_tt_tt_1
An Education,2009.0,7.3,100.0,278.0,12574715.0,4500000.0,12000,http://www.imdb.com/title/tt1174732/?ref_=fn_tt_tt_1
An Everlasting Piece,2000.0,6.3,103.0,34.0,75078.0,14000000.0,132,http://www.imdb.com/title/tt0218182/?ref_=fn_tt_tt_1
An Ideal Husband,1999.0,6.9,97.0,105.0,18535191.0,14000000.0,646,http://www.imdb.com/title/tt0122541/?ref_=fn_tt_tt_1
An Inconvenient Truth,2006.0,7.5,96.0,372.0,23808111.0,,0,http://www.imdb.com/title/tt0497116/?ref_=fn_tt_tt_1
An Unfinished Life,2005.0,7.0,108.0,107.0,8535575.0,30000000.0,0,http://www.imdb.com/title/tt0350261/?ref_=fn_tt_tt_1
Anaconda,1997.0,4.6,89.0,119.0,65557989.0,45000000.0,0,http://www.imdb.com/title/tt0118615/?ref_=fn_tt_tt_1
Anacondas: The Hunt for the Blood Orchid,2004.0,4.6,97.0,94.0,31526393.0,25000000.0,686,http://www.imdb.com/title/tt0366174/?ref_=fn_tt_tt_1
Analyze That,2002.0,5.9,96.0,105.0,32122249.0,60000000.0,846,http://www.imdb.com/title/tt0289848/?ref_=fn_tt_tt_1
Analyze This,1999.0,6.7,103.0,145.0,106694016.0,30000000.0,0,http://www.imdb.com/title/tt0122933/?ref_=fn_tt_tt_1
Anastasia,1997.0,7.1,94.0,78.0,58297830.0,50000000.0,0,http://www.imdb.com/title/tt0118617/?ref_=fn_tt_tt_1
Anatomy,2000.0,6.1,103.0,62.0,5725.0,8400000.0,560,http://www.imdb.com/title/tt0187696/?ref_=fn_tt_tt_1
Anchorman 2: The Legend Continues,2013.0,6.3,143.0,272.0,2175312.0,50000000.0,41000,http://www.imdb.com/title/tt1229340/?ref_=fn_tt_tt_1
Anchorman: The Legend of Ron Burgundy,2004.0,7.2,98.0,181.0,84136909.0,26000000.0,0,http://www.imdb.com/title/tt0357413/?ref_=fn_tt_tt_1
And So It Goes,2014.0,5.7,94.0,107.0,15155772.0,18000000.0,3000,http://www.imdb.com/title/tt2465146/?ref_=fn_tt_tt_1
And Then Came Love,2007.0,4.8,90.0,6.0,,989000.0,42,http://www.imdb.com/title/tt0825346/?ref_=fn_tt_tt_1
Anderson's Cross,2010.0,7.2,98.0,8.0,,300000.0,7,http://www.imdb.com/title/tt0393049/?ref_=fn_tt_tt_1
Angel Eyes,2001.0,5.6,102.0,106.0,24044532.0,38000000.0,689,http://www.imdb.com/title/tt0225071/?ref_=fn_tt_tt_1
Angela's Ashes,1999.0,7.3,145.0,99.0,13038660.0,25000000.0,0,http://www.imdb.com/title/tt0145653/?ref_=fn_tt_tt_1
Angels & Demons,2009.0,6.7,146.0,298.0,133375846.0,150000000.0,0,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1
Anger Management,,6.7,22.0,26.0,,,0,http://www.imdb.com/title/tt1986770/?ref_=fn_tt_tt_1
Animal House,1978.0,7.6,109.0,94.0,141600000.0,3000000.0,0,http://www.imdb.com/title/tt0077975/?ref_=fn_tt_tt_1
Animal Kingdom,,8.1,60.0,8.0,,,0,http://www.imdb.com/title/tt5574490/?ref_=fn_tt_tt_1
Animal Kingdom: Let's go Ape,2015.0,4.9,101.0,9.0,,,161,http://www.imdb.com/title/tt1220911/?ref_=fn_tt_tt_1
Animals,2014.0,6.2,90.0,22.0,,,679,http://www.imdb.com/title/tt3297554/?ref_=fn_tt_tt_1
Animals United,2010.0,4.9,93.0,36.0,,,885,http://www.imdb.com/title/tt1620449/?ref_=fn_tt_tt_1
Anna Karenina,2012.0,6.6,129.0,324.0,12802907.0,,36000,http://www.imdb.com/title/tt1781769/?ref_=fn_tt_tt_1
Anna and the King,1999.0,6.7,148.0,91.0,39251128.0,75000000.0,0,http://www.imdb.com/title/tt0166485/?ref_=fn_tt_tt_1
Annabelle,2014.0,5.4,99.0,271.0,84263837.0,6500000.0,45000,http://www.imdb.com/title/tt3322940/?ref_=fn_tt_tt_1
Anne of Green Gables,,8.4,199.0,2.0,,,0,http://www.imdb.com/title/tt0088727/?ref_=fn_tt_tt_1
Annie,2014.0,5.2,118.0,176.0,85911262.0,65000000.0,16000,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1
Annie Get Your Gun,1950.0,7.0,107.0,21.0,8000000.0,3768785.0,456,http://www.imdb.com/title/tt0042200/?ref_=fn_tt_tt_1
Annie Hall,1977.0,8.1,93.0,154.0,39200000.0,4000000.0,0,http://www.imdb.com/title/tt0075686/?ref_=fn_tt_tt_1
Anomalisa,2015.0,7.3,90.0,328.0,3442820.0,8000000.0,0,http://www.imdb.com/title/tt2401878/?ref_=fn_tt_tt_1
Anonymous,2011.0,6.9,130.0,288.0,4463292.0,30000000.0,15000,http://www.imdb.com/title/tt1521197/?ref_=fn_tt_tt_1
Another Earth,2011.0,7.0,92.0,242.0,1316074.0,100000.0,21000,http://www.imdb.com/title/tt1549572/?ref_=fn_tt_tt_1
Another Happy Day,2011.0,6.0,119.0,46.0,,4000000.0,798,http://www.imdb.com/title/tt1719071/?ref_=fn_tt_tt_1
Another Year,2010.0,7.3,129.0,248.0,3205244.0,10000000.0,0,http://www.imdb.com/title/tt1431181/?ref_=fn_tt_tt_1
Ant-Man,2015.0,7.4,117.0,517.0,180191634.0,130000000.0,61000,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1
Antarctic Edge: 70° South,2015.0,7.0,72.0,5.0,4914.0,150000.0,215,http://www.imdb.com/title/tt2780714/?ref_=fn_tt_tt_1
Antarctica: A Year on Ice,2013.0,7.6,91.0,31.0,287761.0,1000000.0,0,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1
Antibirth,2016.0,6.3,94.0,10.0,,3500000.0,89,http://www.imdb.com/title/tt3333870/?ref_=fn_tt_tt_1
Antitrust,2001.0,6.1,109.0,123.0,10965209.0,30000000.0,0,http://www.imdb.com/title/tt0218817/?ref_=fn_tt_tt_1
Antiviral,2012.0,5.7,108.0,188.0,,3200000.0,0,http://www.imdb.com/title/tt2099556/?ref_=fn_tt_tt_1
Antwone Fisher,2002.0,7.3,117.0,121.0,21078145.0,12500000.0,0,http://www.imdb.com/title/tt0168786/?ref_=fn_tt_tt_1
Antz,1998.0,6.6,83.0,131.0,90646554.0,105000000.0,0,http://www.imdb.com/title/tt0120587/?ref_=fn_tt_tt_1
Any Given Sunday,1999.0,6.8,156.0,171.0,75530832.0,55000000.0,0,http://www.imdb.com/title/tt0146838/?ref_=fn_tt_tt_1
Anything Else,2003.0,6.4,108.0,128.0,3203044.0,18000000.0,827,http://www.imdb.com/title/tt0313792/?ref_=fn_tt_tt_1
Anywhere But Here,1999.0,6.1,114.0,36.0,18653615.0,23000000.0,638,http://www.imdb.com/title/tt0149691/?ref_=fn_tt_tt_1
Apocalypse Now,1979.0,8.5,289.0,261.0,78800000.0,31500000.0,19000,http://www.imdb.com/title/tt0078788/?ref_=fn_tt_tt_1
Apocalypto,2006.0,7.8,139.0,283.0,50859889.0,40000000.0,14000,http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1
Apollo 13,1995.0,7.6,140.0,159.0,172071312.0,62000000.0,5000,http://www.imdb.com/title/tt0112384/?ref_=fn_tt_tt_1
Apollo 18,2011.0,5.2,86.0,228.0,17683670.0,5000000.0,0,http://www.imdb.com/title/tt1772240/?ref_=fn_tt_tt_1
Appaloosa,2008.0,6.8,115.0,190.0,20207003.0,,0,http://www.imdb.com/title/tt0800308/?ref_=fn_tt_tt_1
April Fool's Day,1986.0,6.2,89.0,96.0,12947763.0,5000000.0,0,http://www.imdb.com/title/tt0090655/?ref_=fn_tt_tt_1
Aqua Teen Hunger Force Colon Movie Film for Theaters,2007.0,6.9,86.0,82.0,5518918.0,750000.0,307,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1
Aquamarine,2006.0,5.3,104.0,66.0,18595716.0,12000000.0,0,http://www.imdb.com/title/tt0429591/?ref_=fn_tt_tt_1
Arachnophobia,1990.0,6.3,103.0,74.0,53133888.0,31000000.0,0,http://www.imdb.com/title/tt0099052/?ref_=fn_tt_tt_1
Ararat,2002.0,6.6,115.0,78.0,1554566.0,,824,http://www.imdb.com/title/tt0273435/?ref_=fn_tt_tt_1
Arbitrage,2012.0,6.6,107.0,288.0,7918283.0,12000000.0,0,http://www.imdb.com/title/tt1764183/?ref_=fn_tt_tt_1
Archaeology of a Woman,2012.0,8.1,94.0,3.0,,200000.0,66,http://www.imdb.com/title/tt1702455/?ref_=fn_tt_tt_1
Are We There Yet?,2005.0,4.6,95.0,75.0,82301521.0,32000000.0,773,http://www.imdb.com/title/tt0368578/?ref_=fn_tt_tt_1
Area 51,2015.0,4.2,91.0,56.0,,5000000.0,0,http://www.imdb.com/title/tt1519461/?ref_=fn_tt_tt_1
Argo,2012.0,7.7,130.0,656.0,136019448.0,44500000.0,89000,http://www.imdb.com/title/tt1024648/?ref_=fn_tt_tt_1
Arlington Road,1999.0,7.2,117.0,155.0,24362501.0,21500000.0,0,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1
Armageddon,1998.0,6.6,153.0,167.0,201573391.0,140000000.0,11000,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1
Armored,2009.0,5.7,88.0,107.0,15988876.0,27000000.0,0,http://www.imdb.com/title/tt0913354/?ref_=fn_tt_tt_1
Army of Darkness,1992.0,7.6,88.0,221.0,11501093.0,13000000.0,10000,http://www.imdb.com/title/tt0106308/?ref_=fn_tt_tt_1
Arn: The Knight Templar,2007.0,6.6,270.0,34.0,,25000000.0,0,http://www.imdb.com/title/tt0837106/?ref_=fn_tt_tt_1
Arnolds Park,2007.0,5.6,103.0,,23616.0,600000.0,11,http://www.imdb.com/title/tt1074931/?ref_=fn_tt_tt_1
Around the World in 80 Days,2004.0,5.8,120.0,188.0,24004159.0,110000000.0,0,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1
Aroused,2013.0,5.3,66.0,16.0,,150000.0,207,http://www.imdb.com/title/tt2403815/?ref_=fn_tt_tt_1
Arthur,,7.4,30.0,3.0,,,301,http://www.imdb.com/title/tt0169414/?ref_=fn_tt_tt_1
Arthur Christmas,2011.0,7.1,97.0,190.0,46440491.0,100000000.0,0,http://www.imdb.com/title/tt1430607/?ref_=fn_tt_tt_1
Arthur and the Invisibles,2006.0,6.0,94.0,101.0,15131330.0,86000000.0,941,http://www.imdb.com/title/tt0344854/?ref_=fn_tt_tt_1
"As Above, So Below",2014.0,6.1,93.0,196.0,21197315.0,5000000.0,14000,http://www.imdb.com/title/tt2870612/?ref_=fn_tt_tt_1
As Good as It Gets,1997.0,7.7,139.0,156.0,147637474.0,50000000.0,11000,http://www.imdb.com/title/tt0119822/?ref_=fn_tt_tt_1
As It Is in Heaven,2004.0,7.6,133.0,34.0,9910.0,25000000.0,0,http://www.imdb.com/title/tt0382330/?ref_=fn_tt_tt_1
Ask Me Anything,2014.0,6.0,100.0,8.0,,950000.0,884,http://www.imdb.com/title/tt2505294/?ref_=fn_tt_tt_1
Assassins,1995.0,6.3,132.0,61.0,30306268.0,50000000.0,0,http://www.imdb.com/title/tt0112401/?ref_=fn_tt_tt_1
Assault on Precinct 13,2005.0,6.3,109.0,152.0,19976073.0,20000000.0,999,http://www.imdb.com/title/tt0398712/?ref_=fn_tt_tt_1
Asterix at the Olympic Games,2008.0,5.1,116.0,33.0,,78000000.0,291,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1
Astro Boy,2009.0,6.3,94.0,138.0,19548064.0,65000000.0,0,http://www.imdb.com/title/tt0375568/?ref_=fn_tt_tt_1
At First Sight,1999.0,5.9,128.0,55.0,22326247.0,60000000.0,0,http://www.imdb.com/title/tt0132512/?ref_=fn_tt_tt_1
Atlantis: The Lost Empire,2001.0,6.8,95.0,146.0,84037039.0,120000000.0,0,http://www.imdb.com/title/tt0230011/?ref_=fn_tt_tt_1
Atlas Shrugged II: The Strike,2012.0,5.5,111.0,23.0,3333823.0,10000000.0,0,http://www.imdb.com/title/tt1985017/?ref_=fn_tt_tt_1
Atlas Shrugged: Who Is John Galt?,2014.0,4.4,99.0,12.0,830210.0,5000000.0,0,http://www.imdb.com/title/tt2800038/?ref_=fn_tt_tt_1
