movie_title,actor_3_name,actor_3_facebook_likes
Our Family Wedding,Lupe Ontiveros,625.0
Our Idiot Brother,Steve Coogan,1000.0
Our Kind of Traitor,Grigoriy Dobrygin,100.0
Out Cold,Thomas Lennon,651.0
Out of Africa,Michael Kitchen,184.0
Out of Inferno,Ching Wan Lau,27.0
Out of Sight,Keith Hudson,23.0
Out of Time,John Billingsley,323.0
Out of the Blue,Jim Byrnes,51.0
Out of the Blue,Paul Glover,3.0
Out of the Dark,Alejandro Furth,2.0
Out of the Furnace,Dendrie Taylor,120.0
Outbreak,Rene Russo,808.0
Outlander,Stephen Walters,184.0
Outside Bet,Vincent Regan,447.0
Outside Providence,Shawn Hatosy,407.0
Over Her Dead Body,Wendi McLendon-Covey,655.0
Over the Hedge,Catherine O'Hara,925.0
Over the Hill to the Poorhouse,Mary Carr,0.0
Owning Mahowny,Maury Chaykin,232.0
Oz the Great and Powerful,James Franco,11000.0
P.S. I Love You,Nellie McKay,37.0
PCU,Chris Young,219.0
Paa,Paresh Rawal,106.0
Pacific Rim,Larry Joe Campbell,919.0
Paddington,Sally Hawkins,594.0
Pain & Gain,Michael Rispoli,385.0
Paint Your Wagon,Ray Walston,417.0
Pale Rider,Sydney Penny,240.0
Palo Alto,Olivia Crocicchia,145.0
Pan,Nonso Anozie,394.0
Pan's Labyrinth,Sergi López,250.0
Pandaemonium,Linus Roache,303.0
Pandora's Box,Fritz Kortner,3.0
Pandorum,Eddie Rouse,61.0
Panic Room,Mel Rodriguez,237.0
Paparazzi,Kelly Carlson,472.0
Paper Towns,Meg Crosbie,376.0
ParaNorman,Elaine Stritch,586.0
Paranormal Activity,Amber Armstrong,21.0
Paranormal Activity 2,Micah Sloat,189.0
Paranormal Activity 3,Christopher Nicholas Smith,434.0
Paranormal Activity 4,Alisha Boe,113.0
Paranormal Activity: The Marked Ones,Molly Ephraim,332.0
Parental Guidance,Tom Everett Scott,433.0
"Paris, je t'aime",Catalina Sandino Moreno,280.0
Parker,Wendell Pierce,458.0
Partition,John Light,46.0
Party Monster,Marilyn Manson,600.0
Passchendaele,Caroline Dhavernas,544.0
Pat Garrett & Billy the Kid,Jason Robards,372.0
Patch Adams,Monica Potter,878.0
Pathology,Johnny Whitworth,448.0
Patriot Games,Patrick Bergin,308.0
Patton,Bill Hickman,78.0
Paul,Jeremy Owen,57.0
Paul Blart: Mall Cop,Allen Covert,328.0
Paul Blart: Mall Cop 2,Eduardo Verástegui,377.0
Pay It Forward,Angie Dickinson,754.0
Payback,William Devane,416.0
Paycheck,Callum Rennie,716.0
"Peace, Propaganda & the Promised Land",Arik Ascherman,0.0
Peaceful Warrior,Agnes Bruckner,400.0
Pearl Harbor,Mako,691.0
Peeples,Diahann Carroll,426.0
Peggy Sue Got Married,Joan Allen,805.0
Penguins of Madagascar,Andy Richter,179.0
Penitentiary,Wilbur 'Hi-Fi' White,10.0
People I Know,Mark Webber,442.0
Perception,Scott Wolf,376.0
Percy Jackson & the Olympians: The Lightning Thief,Steve Coogan,1000.0
Percy Jackson: Sea of Monsters,Brandon T. Jackson,918.0
Perfect Cowboy,Sienna Beckman,26.0
Perfume: The Story of a Murderer,Simon Chandler,16.0
Perrier's Bounty,Michael McElhatton,415.0
Persepolis,Danielle Darrieux,106.0
Pet Sematary,Denise Crosby,426.0
Pete's Dragon,Isiah Whitlock Jr.,190.0
Phantasm II,James Le Gros,135.0
Phat Girlz,Joyful Drake,233.0
Phenomenon,David Gallagher,796.0
Philadelphia,Jason Robards,372.0
Philomena,Peter Hermann,322.0
Phone Booth,Richard T. Jones,328.0
Pi,Stanley B. Herman,194.0
Pieces of April,Derek Luke,543.0
Pierrot le Fou,Graziella Galvani,0.0
Pineapple Express,Rosie Perez,919.0
Pink Flamingos,Edith Massey,105.0
Pinocchio,Cliff Edwards,40.0
Piranha 3D,Jessica Szohr,847.0
Pirate Radio,Tom Sturridge,830.0
Pirates of the Caribbean: At World's End,Jack Davenport,1000.0
Pirates of the Caribbean: Dead Man's Chest,Jack Davenport,1000.0
Pirates of the Caribbean: On Stranger Tides,Stephen Graham,1000.0
Pirates of the Caribbean: The Curse of the Black Pearl,Jack Davenport,1000.0
Pitch Black,Cole Hauser,787.0
Pitch Perfect,Ben Platt,746.0
Pitch Perfect 2,Hana Mae Lee,751.0
Pixels,Josh Gad,1000.0
Planet 51,James Corden,480.0
Planet of the Apes,Erick Avari,567.0
Plastic,Malese Jow,1000.0
Platoon,Kevin Dillon,576.0
Play It to the Bone,Lolita Davidovich,197.0
Playing for Keeps,Judy Greer,2000.0
Please Give,Ann Morgan Guilbert,547.0
Plush,Marlene Forte,395.0
Pocahontas,Irene Bedard,752.0
Pocketful of Miracles,Thomas Mitchell,248.0
Poetic Justice,Maya Angelou,279.0
Point Blank,Carroll O'Connor,480.0
Point Break,Delroy Lindo,848.0
Pokémon 3: The Movie,Lisa Ortiz,49.0
Police Academy,Michael Winslow,542.0
Police Academy: Mission to Moscow,G.W. Bailey,421.0
Polisse,Karin Viard,68.0
Pollock,Amy Madigan,221.0
Poltergeist,Craig T. Nelson,723.0
Poltergeist III,Zelda Rubinstein,770.0
Pompeii,Dylan Schombing,74.0
Pontypool,Boyd Banks,57.0
Ponyo,Yuria Nara,2.0
Pooh's Heffalump Movie,John Fiedler,253.0
Poolhall Junkies,Ernie Reyes Jr.,444.0
Pootie Tang,Robert Vaughn,542.0
Porky's,Tony Ganios,95.0
Poseidon,Andre Braugher,702.0
Post Grad,Bobby Coleman,360.0
Poultrygeist: Night of the Chicken Dead,Kate Graham,49.0
Pound of Flesh,Brahim Achabbakhe,96.0
Practical Magic,Stockard Channing,944.0
Preacher,Ruth Negga,648.0
Precious,Mariah Carey,736.0
Predator,Carl Weathers,794.0
Predator 2,Kevin Peter Hall,636.0
Predators,Derek Mears,520.0
Prefontaine,Amy Locane,200.0
Premium Rush,Aasif Mandvi,346.0
Premonition,Marc Macaulay,107.0
Pretty Woman,Jason Alexander,700.0
Pride & Prejudice,Simon Woods,241.0
Pride and Glory,Frank Grillo,798.0
Pride and Prejudice and Zombies,Sam Riley,845.0
Priest,Jacob Hopkins,77.0
Primary Colors,Paul Guilfoyle,210.0
Primer,Casey Gooden,8.0
Prince of Persia: The Sands of Time,Reece Ritchie,236.0
Princess Kaiulani,Shaun Evans,204.0
Princess Mononoke,Billy Crudup,745.0
Prison,Hal Landon Jr.,195.0
Prisoners,Dylan Minnette,1000.0
Private Benjamin,Alan Oppenheimer,271.0
Project Almanac,Sofia Black-D'Elia,265.0
Project X,Oliver Cooper,281.0
Prom,Aimee Teegarden,741.0
Prom Night,Collins Pennie,458.0
Prometheus,Sean Harris,641.0
Promised Land,Terry Kinney,363.0
Proof of Life,Michael Kitchen,184.0
Prophecy,Robert Foxworth,79.0
Proud,Janet Hubert,149.0
Psych,Timothy Omundson,816.0
Psycho,John Gavin,285.0
Psycho Beach Party,Beth Broderick,209.0
Public Enemies,Stephen Graham,1000.0
Pulp Fiction,Phil LaMarr,857.0
Pulse,Rick Gonzalez,807.0
Punch-Drunk Love,Don McManus,98.0
Punisher: War Zone,Colin Salmon,766.0
Purple Violets,Peter Jacobson,183.0
Pushing Tin,Jake Weber,551.0
Puss in Boots,Amy Sedaris,397.0
Q,Yassine Azzouz,24.0
Quantum of Solace,Rory Kinnear,393.0
Quarantine,Dania Ramirez,1000.0
Quartet,Pauline Collins,123.0
Queen Crab,A.J. DeLucia,3.0
Queen of the Damned,Bruce Spence,531.0
Queen of the Mountains,Mirlan Abdulayev,0.0
Quest for Fire,Gary Schwartz,91.0
Quigley Down Under,Ben Mendelsohn,748.0
Quills,Amelia Warner,170.0
Quinceañera,Alicia Sixtos,138.0
Quo Vadis,Robert Taylor,346.0
R.I.P.D.,Stephanie Szostak,1000.0
R.L. Stine's Monsterville: The Cabinet of Souls,Braeden Lemasters,212.0
R100,Shinobu Terajima,16.0
RED,Jaqueline Fleming,357.0
RED 2,Garrick Hagon,110.0
Rabbit Hole,Tammy Blanchard,192.0
Rabbit-Proof Fence,Deborah Mailman,46.0
Race,David Kross,388.0
Race to Witch Mountain,Tom Everett Scott,433.0
Rachel Getting Married,Bill Irwin,471.0
Racing Stripes,M. Emmet Walsh,521.0
Radio,Debra Winger,568.0
Radio Days,Julie Kavner,233.0
Radio Flyer,John Heard,697.0
Raging Bull,Frank Vincent,356.0
Raiders of the Lost Ark,William Hootkins,488.0
Rain Man,Beth Grant,628.0
Raise Your Voice,Jason Ritter,782.0
Raise the Titanic,Anne Archer,249.0
Raising Cain,Gregg Henry,298.0
Raising Helen,Spencer Breslin,434.0
Raising Victor Vargas,Judy Marte,68.0
Ramanujan,Kevin McGowan,7.0
Rambo III,Richard Crenna,349.0
Rambo: First Blood Part II,Martin Kove,668.0
Ramona and Beezus,Jason Spevack,125.0
Rampage,Michael Paré,492.0
Random Hearts,Bill Cobbs,970.0
Rang De Basanti,Madhavan,199.0
Rango,Stephen Root,939.0
Ransom,Rene Russo,808.0
Rapa Nui,Sandrine Holt,324.0
Rat Race,Vince Vieluf,261.0
Ratatouille,Brian Dennehy,954.0
Ravenous,David Arquette,611.0
Ray,Harry Lennix,748.0
Raymond Did It,Lindsay Felton,76.0
Re-Kill,Jesse Garcia,200.0
Ready to Rumble,Martin Landau,940.0
Real Steel,Olga Fonda,544.0
Real Women Have Curves,George Lopez,453.0
Rebecca,George Sanders,333.0
Recess: School's Out,Dabney Coleman,345.0
Red Cliff,Wei Zhao,478.0
Red Dawn,William Smith,919.0
Red Dog,Luke Ford,110.0
Red Dragon,Emily Watson,876.0
Red Eye,Suzie Plakson,178.0
Red Lights,Craig Roberts,920.0
Red Planet,Tom Sizemore,0.0
Red Riding Hood,Virginia Madsen,913.0
Red Riding: In the Year of Our Lord 1974,John Henshaw,35.0
Red River,Harry Carey Jr.,281.0
Red Sky,Jacob Vargas,399.0
Red Sonja,Sandahl Bergman,183.0
Red State,Stephen Root,939.0
Red Tails,Tristan Mack Wilds,519.0
Redacted,Kel O'Neill,15.0
Redbelt,Jose Pablo Cantillo,501.0
Redemption Road,Luke Perry,608.0
Reds,M. Emmet Walsh,521.0
Regression,Julian Richings,648.0
Reign Over Me,John de Lancie,905.0
Reign of Assassins,Kelly Lin,21.0
Reign of Fire,Matthew McConaughey,11000.0
Reindeer Games,Clarence Williams III,475.0
Religulous,Steve Burg,0.0
Remember Me,Ruby Jerins,238.0
"Remember Me, My Love",Giulia Michelini,11.0
Remember the Titans,Ethan Suplee,1000.0
Renaissance,Kevork Malikyan,69.0
Renaissance Man,Lillo Brancato,353.0
Rendition,Meryl Streep,11000.0
Reno 911!: Miami,Carlos Alazraqui,307.0
Rent,Jesse L. Martin,715.0
Repo Man,Miguel Sandoval,166.0
Repo Men,Yvette Nicole Brown,447.0
Repo! The Genetic Opera,Paul Sorvino,636.0
Requiem for a Dream,Louise Lasser,167.0
Rescue Dawn,François Chau,294.0
Reservoir Dogs,Chris Penn,455.0
Resident Evil,Colin Salmon,766.0
Resident Evil: Afterlife,Shawn Roberts,529.0
Resident Evil: Apocalypse,Mike Epps,706.0
Resident Evil: Extinction,James Tumminia,443.0
Resident Evil: Retribution,Bingbing Li,974.0
Restless,Charlotte Rampling,844.0
Restoration,James Cullen Bressack,161.0
Resurrecting the Champ,Peter Coyote,548.0
Return of the Living Dead III,Sarah Douglas,163.0
Return to Me,Bonnie Hunt,597.0
Return to Never Land,Spencer Breslin,434.0
Return to Oz,Tim Rose,137.0
Return to the Blue Lagoon,Lisa Pelikan,40.0
Revolution,David Lyons,576.0
Revolutionary Road,Joe Komara,10000.0
Richard III,Kristin Scott Thomas,1000.0
Riddick,Bokeem Woodbine,904.0
Ride Along,Bryan Callen,460.0
Ride Along 2,Bruce McGill,655.0
Ride with the Devil,Tobey Maguire,0.0
Riding Giants,Laird John Hamilton,28.0
Riding in Cars with Boys,Alissa Dean,807.0
Righteous Kill,50 Cent,1000.0
Rio,Will.i.am,350.0
Rio 2,Jeffrey Garcia,56.0
Ripley's Game,Chiara Caselli,24.0
Rise of the Entrepreneur: The Search for a Better Way,Eric Worre,0.0
Rise of the Guardians,Khamani Griffin,161.0
Rise of the Planet of the Apes,Tyler Labine,779.0
Risen,María Botto,47.0
River's Edge,Ione Skye,223.0
Rize,Tommy the Clown,14.0
Ri¢hie Ri¢h,Jonathan Hyde,287.0
Road Hard,David Alan Grier,360.0
Road House,Kelly Lynch,466.0
Road Trip,Paulo Costanzo,486.0
Road to Perdition,Liam Aiken,818.0
Roadside,Alan Pietruszewski,93.0
Roadside Romeo,Javed Jaffrey,24.0
Roar,Zakes Mokae,60.0
Rob Roy,Eric Stoltz,902.0
Robin Hood,Scott Grimes,738.0
Robin Hood: Prince of Thieves,Michael Wincott,720.0
Robin and Marian,Nicol Williamson,136.0
RoboCop,Jennifer Ehle,1000.0
RoboCop 3,Mako,691.0
Robot & Frank,Ana Gasteyer,215.0
Robot Chicken,Breckin Meyer,0.0
Robots,Paula Abdul,208.0
Rock Star,Matthew Glave,108.0
Rock of Ages,Celina Beach,66.0
Rockaway,Ricardo Chavira,372.0
Rocket Singh: Salesman of the Year,Gauhar Khan,20.0
RocknRolla,Tom Wilkinson,1000.0
Rocky,Carl Weathers,794.0
Rocky Balboa,Mike Tyson,461.0
Rodeo Girl,Yassie Hawkes,317.0
Roger & Me,Bob Eubanks,42.0
Rogue,Derek Luke,543.0
Role Models,Bobb'e J. Thompson,526.0
Roll Bounce,Shad Moss,826.0
Rollerball,Andrew Bryniarski,390.0
Romance & Cigarettes,Eddie Izzard,776.0
Romeo + Juliet,Brian Dennehy,954.0
Romeo Is Bleeding,Lena Olin,541.0
Romeo Must Die,Aaliyah,775.0
Ronin,Michael Lonsdale,135.0
Room,Cas Anvar,491.0
Rosemary's Baby,Charles Grodin,449.0
Rosewater,Haluk Bilginer,241.0
Rotor DR1,Christian Kapper,0.0
Rounders,Gretchen Mol,599.0
Royal Kill,Darren Kendrick,32.0
Rubber,Cecelia Antoinette,196.0
Ruby in Paradise,Dorothy Lyman,86.0
Rudderless,David Adam Flannery,394.0
Rugrats Go Wild,Nancy Cartwright,362.0
Rugrats in Paris: The Movie,Debbie Reynolds,786.0
Rules of Engagement,Adhir Kalyan,402.0
Rumble in the Bronx,Garvin Cross,36.0
Run All Night,Bruce McGill,655.0
Run Lola Run,Armin Rohde,34.0
"Run, Fatboy, Run",India de Beaufort,231.0
"Run, Hide, Die",Ronee Collins,130.0
Runaway Bride,Hector Elizondo,995.0
Runner Runner,David Costabile,681.0
Running Forever,Martin Kove,668.0
Running Scared,Ivana Milicevic,834.0
Running with Scissors,Dagmara Dominczyk,316.0
Rush,Alexandra Maria Lara,471.0
Rush Hour,Wendie Malick,452.0
Rush Hour 2,Harris Yulin,141.0
Rush Hour 3,Noémie Lenoir,173.0
Rushmore,Olivia Williams,766.0
Rust,Kirsten Collins,3.0
S.W.A.T.,LL Cool J,1000.0
Sabotage,Maurice Compte,120.0
"Sabrina, the Teenage Witch",Caroline Rhea,271.0
Safe,Robert John Burke,317.0
Safe Haven,Mimi Kirkland,325.0
Safe House,Sam Shepard,820.0
Safe Men,Josh Pais,117.0
Safety Not Guaranteed,Jeff Garlin,522.0
Sahara,Delroy Lindo,848.0
Saint John of Las Vegas,Romany Malco,966.0
Saint Ralph,Gordon Pinsent,149.0
Saints and Soldiers,Kirby Heyborne,69.0
Salt,August Diehl,282.0
Salvador,Juan Fernández,491.0
Salvation Boulevard,Mike Eshaq,38.0
Samsara,Puti Sri Candra Dewi,0.0
San Andreas,Archie Panjabi,884.0
Sanctuary; Quite a Conundrum,John Lucas,84.0
Sanctum,Richard Roxburgh,653.0
Sands of Iwo Jima,Forrest Tucker,88.0
Sarah's Key,Arben Bajraktaraj,121.0
Sardaar Ji,Diljit Dosanjh,32.0
Sausage Party,Anders Holm,365.0
Savage Grace,Stephen Dillane,577.0
Savages,Gary Stretch,404.0
Save the Last Dance,Fredro Starr,237.0
Saved!,Eva Amurri Martino,797.0
Saving Face,Jessica Hecht,209.0
Saving Grace,Bokeem Woodbine,904.0
Saving Mr. Banks,B.J. Novak,825.0
Saving Private Perez,Joaquín Cosio,122.0
Saving Private Ryan,Matt Damon,13000.0
Saving Silverman,Kyle Gass,110.0
Saw,Shawnee Smith,651.0
Saw 3D: The Final Chapter,Betsy Russell,298.0
Saw II,Shawnee Smith,651.0
Saw III,Leigh Whannell,482.0
Saw IV,Angus Macfadyen,448.0
Saw V,Scott Patterson,357.0
Saw VI,George Newbern,647.0
Say It Isn't So,Jack Plotnick,248.0
Scarface,Mary Elizabeth Mastrantonio,638.0
Scary Movie 2,Andy Richter,179.0
Scary Movie 3,Jenny McCarthy,750.0
Scary Movie 4,Regina Hall,807.0
Scary Movie 5,Molly Shannon,636.0
Schindler's List,Caroline Goodall,212.0
School Daze,Bill Nunn,182.0
School for Scoundrels,Jacinda Barrett,579.0
School of Rock,Mike White,487.0
Scooby-Doo,Miguel A. Núñez Jr.,271.0
Scooby-Doo 2: Monsters Unleashed,Tim Blake Nelson,596.0
Scoop,Geoff Bell,405.0
Scott Pilgrim vs. the World,Ellen Wong,719.0
Scott Walker: 30 Century Man,Damon Albarn,25.0
Scream,Roger Jackson,157.0
Scream 2,Kevin Williamson,221.0
Scream 3,Nancy O'Dell,71.0
Scream 4,Shenae Grimes-Beech,687.0
Scream: The TV Series,Jason Wiles,260.0
Screwed,Sherman Hemsley,654.0
Scrooged,Robert Mitchum,1000.0
Se7en,Reg E. Cathey,360.0
Sea Rex 3D: Journey to a Prehistoric World,Chloe Hollings,0.0
Sea of Love,Ellen Barkin,551.0
Seabiscuit,Michael O'Neill,599.0
Secondhand Lions,Emmanuelle Vaugier,1000.0
Secret Window,Timothy Hutton,501.0
Secret in Their Eyes,Joe Cole,233.0
Secretariat,Dylan Walsh,426.0
Secretary,Lesley Ann Warren,296.0
Secrets and Lies,KaDee Strickland,298.0
See Spot Run,Paul Sorvino,635.0
Seed of Chucky,Hannah Spearritt,363.0
Seeking a Friend for the End of the World,Rob Huebel,172.0
Selena,Jacob Vargas,399.0
Self/less,Sandra Ellis Lafferty,523.0
Selma,Oprah Winfrey,852.0
Semi-Pro,Matt Walsh,490.0
Sense and Sensibility,Tom Wilkinson,1000.0
September Dawn,Trent Ford,258.0
Serendipity,Ann Talman,6.0
Serenity,Michael Hitchcock,279.0
Serial Mom,Traci Lords,650.0
Serving Sara,Vincent Pastore,584.0
Session 9,Larry Fessenden,83.0
Set It Off,Blair Underwood,685.0
Seven Pounds,Madison Pettis,835.0
Seven Psychopaths,Michael Stuhlbarg,816.0
Seven Samurai,Kamatari Fujiwara,4.0
Seven Years in Tibet,Victor Wong,400.0
Seventh Son,Olivia Williams,766.0
Severance,Laura Harris,345.0
Sex Drive,Alice Greczyn,630.0
Sex Tape,Nat Faxon,214.0
Sex and the City,Cynthia Nixon,479.0
Sex and the City 2,Kristin Davis,722.0
"Sex, Lies, and Videotape",Steven Brill,65.0
Sexy Beast,Amanda Redman,100.0
Sgt. Bilko,Max Casella,275.0
Shade,Mark De Alessandro,83.0
Shadow Conspiracy,Nicholas Turturro,269.0
Shadow of the Vampire,Catherine McCormack,306.0
Shadowlands,Julian Fellowes,266.0
Shaft,Daniel von Bargen,577.0
Shakespeare in Love,Simon Callow,239.0
Shalako,Honor Blackman,387.0
Shall We Dance,Omar Benson Miller,418.0
Shallow Hal,Susan Ward,398.0
Shame,James Badge Dale,726.0
Shanghai Calling,Eliza Coupe,489.0
Shanghai Knights,Georgina Chapman,55.0
Shanghai Noon,Kate Luyben,95.0
Shanghai Surprise,Clyde Kusatsu,161.0
Shaolin Soccer,Kwok-Kwan Chan,51.0
Shark Lake,James Chalke,412.0
Shark Night 3D,Katharine McPhee,852.0
Shark Tale,Angelina Jolie Pitt,11000.0
Sharknado,Cassandra Scerbo,689.0
Sharkskin,Carmen Argenziano,338.0
Shattered,Callum Rennie,716.0
Shattered Glass,Cas Anvar,491.0
Shaun of the Dead,Rafe Spall,358.0
Shaun the Sheep,Kate Harbour,3.0
She Done Him Wrong,Louise Beavers,28.0
She Wore a Yellow Ribbon,Victor McLaglen,89.0
She's All That,Kieran Culkin,1000.0
She's Gotta Have It,Tracy Camilla Johns,46.0
She's Out of My League,Geoff Stults,756.0
She's the Man,Laura Ramsey,960.0
She's the One,Michael McGlone,111.0
Sheena,Ted Wass,42.0
Sherlock Holmes,Robert Maillet,727.0
Sherlock Holmes: A Game of Shadows,Paul Anderson,154.0
Sherrybaby,Michelle Hurst,85.0
Shine,Nicholas Bell,35.0
Shine a Light,Albert Maysles,184.0
Shinjuku Incident,Yasuaki Kurata,19.0
Shipwrecked,Stian Smestad,3.0
Sholem Aleichem: Laughing in the Darkness,Jason Kravits,59.0
Shooter,Louis Ferreira,295.0
Shooting Fish,Ralph Ineson,159.0
Shooting the Warwicks,Bethany Blakey,45.0
Shopgirl,Clyde Kusatsu,161.0
Short Cut to Nirvana: Kumbh Mela,Swami Krishnanad,0.0
Shortbus,Raphael Barker,37.0
Shorts,Jake Short,470.0
Shotgun Stories,Travis Smith,22.0
Should've Been Romeo,Costas Mandylor,723.0
Show Boat,Howard Keel,244.0
Show Me,Gabriel Hogan,83.0
Showdown in Little Tokyo,Vernee Watson,112.0
Showgirls,Robert Davi,683.0
Shrek,Bobby Block,21.0
Shrek 2,Conrad Vernon,48.0
Shrek Forever After,Mary Kay Place,213.0
Shrek the Third,Rupert Everett,692.0
Shutter,Daisy Betts,297.0
Shutter Island,Nellie Sciutto,163.0
Sicario,Daniel Kaluuya,219.0
Sicko,Bill Clinton,184.0
Side Effects,Katie Lowes,273.0
Sideways,M.C. Gainey,284.0
Signed Sealed Delivered,Crystal Lowe,318.0
Signs,Cherry Jones,242.0
Silent Hill,Alice Krige,368.0
Silent Hill: Revelation 3D,Martin Donovan,206.0
Silent House,Adam Trese,32.0
Silent Movie,Bernadette Peters,753.0
Silent Running,Jesse Vint,42.0
Silent Trigger,Conrad Dunn,40.0
Silmido,Kyung-gu Sol,13.0
Silver Linings Playbook,Bradley Cooper,14000.0
Silver Medallist,Zheng Xu,4.0
Silverado,Brad Leland,67.0
Simon Birch,Dana Ivey,271.0
Simply Irresistible,Lawrence Gilliard Jr.,353.0
Sin City,Jason Douglas,175.0
Sin City: A Dame to Kill For,Eva Green,6000.0
Sinbad: Legend of the Seven Seas,Timothy West,82.0
Singin' in the Rain,Cyd Charisse,390.0
Sinister,James Ransone,412.0
Sinister 2,Jaden Klein,220.0
Six Days Seven Nights,Amy Sedaris,397.0
Six-String Samurai,Kim De Angelo,0.0
Skin Trade,Celina Jade,305.0
Sky Captain and the World of Tomorrow,Bai Ling,582.0
Sky High,Nicholas Braun,591.0
Skyfall,Rory Kinnear,393.0
Skyline,Brittany Daniel,861.0
Slacker,Jean Caffeine,0.0
Slacker Uprising,Steve Earle,119.0
Slackers,Jim Rash,424.0
Slam,Bonz Malone,6.0
Sleep Dealer,Tenoch Huerta,35.0
Sleep Tight,Marta Etura,78.0
Sleeper,Mews Small,45.0
Sleepers,Minnie Driver,893.0
Sleepover,Hunter Parrish,2000.0
Sleepy Hollow,Lyndie Greenwood,160.0
Sliding Doors,John Lynch,161.0
Sling Blade,J.T. Walsh,263.0
Slither,Tania Saulnier,102.0
Slow Burn,Fisher Stevens,922.0
Slow West,Ben Mendelsohn,748.0
Slumdog Millionaire,Ayush Mahesh Khedekar,40.0
Slums of Beverly Hills,Jessica Walter,572.0
Small Apartments,Matt Lucas,722.0
Small Soldiers,Robert Picardo,823.0
Small Time Crooks,Michael Rapaport,975.0
Smiling Fish & Goat on Fire,Ion Overman,113.0
Smilla's Sense of Snow,Julia Ormond,918.0
Smoke Signals,Gary Farmer,580.0
Smokin' Aces,Alex Rocco,968.0
Snake Eyes,John Heard,697.0
Snakes on a Plane,Rachel Blanchard,491.0
Snatch,Jason Flemyng,1000.0
Snitch,Nadine Velazquez,874.0
Snow Angels,Tom Noonan,442.0
Snow Day,Jean Smart,329.0
Snow Dogs,M. Emmet Walsh,521.0
Snow Falling on Cedars,Daniel von Bargen,577.0
Snow Flower and the Secret Fan,Ji-hyun Jun,451.0
Snow Queen,Ivan Okhlobystin,26.0
Snow White and the Huntsman,Sam Claflin,11000.0
Snow White and the Seven Dwarfs,Lucille La Verne,31.0
Snow White: A Deadly Summer,Tim Abell,317.0
Snow White: A Tale of Terror,Monica Keena,512.0
Snowpiercer,Kang-ho Song,398.0
Solaris,Natalya Bondarchuk,12.0
Soldier,Jason Scott Lee,533.0
Solitary Man,Richard Schiff,506.0
Solitude,Ali Daniels,15.0
Solomon and Sheba,Finlay Currie,70.0
Some Guy Who Kills People,Ahmed Best,313.0
Some Like It Hot,George Raft,102.0
Someone Like You...,Catherine Dent,99.0
Something Borrowed,Kirsten Day,196.0
Something Wicked,John Robinson,375.0
Something's Gotta Give,Paul Michael Glaser,343.0
Somewhere,Erin Wasson,106.0
Somewhere in Time,George Voskovec,32.0
Son of God,Darwin Shaw,55.0
Son of the Mask,Ben Stein,227.0
Song One,Li Jun Li,444.0
Songcatcher,Jane Adams,280.0
Sonny with a Chance,Brandon Mychal Smith,218.0
Sorcerer,Amidou,35.0
Sorority Boys,Harland Williams,503.0
Sorority Row,Rumer Willis,472.0
Soul Food,Vivica A. Fox,890.0
Soul Kitchen,Birol Ünel,269.0
Soul Men,Mike Epps,706.0
Soul Plane,Tom Arnold,618.0
Soul Surfer,Craig T. Nelson,723.0
Soul Survivors,Candace Kroslak,102.0
Sound of My Voice,Constance Wu,100.0
Source Code,Russell Peters,355.0
South Park: Bigger Longer & Uncut,Trey Parker,406.0
Southland Tales,Chris Andrew Ciulla,215.0
Southpaw,Oona Laurence,424.0
Space Battleship Yamato,Hiroyuki Ikeuchi,16.0
Space Chimps,Omid Abtahi,387.0
Space Cowboys,William Devane,416.0
Space Dogs,Aleksandr Bashirov,7.0
Space Jam,Michael Jordan,366.0
Space: Above and Beyond,Kristen Cloke,109.0
Spaceballs,Michael Winslow,542.0
Spaced Invaders,Tonya Lee Williams,175.0
Spanglish,Sarah Steele,138.0
Sparkle,Mike Epps,706.0
Sparkler,Veronica Cartwright,422.0
Spartacus: War of the Damned,Viva Bianca,898.0
Spawn,Miko Hughes,968.0
Special,Ian Bohen,394.0
Species,Jordan Lund,25.0
Spectre,Stephanie Sigman,161.0
Speed,Joe Morton,780.0
Speed 2: Cruise Control,Lois Chiles,202.0
Speed Racer,Nicholas Elia,87.0
Speedway Junky,Adrienne Frantz,73.0
Spellbound,Leo G. Carroll,82.0
Sphere,Huey Lewis,215.0
Sphinx,John Gielgud,249.0
Spice World,Victoria Beckham,199.0
Spider,Lynn Redgrave,258.0
Spider-Man,Kirsten Dunst,4000.0
Spider-Man 2,Kirsten Dunst,4000.0
Spider-Man 3,Kirsten Dunst,4000.0
Spirit: Stallion of the Cimarron,Zahn McClarnon,495.0
Spirited Away,Miyu Irino,7.0
Splash,Patrick Cronin,51.0
Splice,Delphine Chanéac,559.0
Split Second,Alastair Duncan,38.0
Spotlight,Brian d'Arcy James,77.0
Spring Breakers,Rachel Korine,192.0
Spun,Debbie Harry,391.0
Spy Game,Catherine McCormack,307.0
Spy Hard,Nicollette Sheridan,341.0
Spy Kids,Daryl Sabara,640.0
Spy Kids 2: Island of Lost Dreams,Emily Osment,1000.0
Spy Kids 3-D: Game Over,Alexa PenaVega,2000.0
Spy Kids: All the Time in the World in 4D,Daryl Sabara,640.0
St. Trinian's,Tamsin Egerton,621.0
St. Vincent,Reg E. Cathey,360.0
Stake Land,Nick Damici,65.0
Stan Helsing,Diora Baird,378.0
Stand by Me,Casey Siemaszko,107.0
Standard Operating Procedure,Ken Davis,0.0
Standing Ovation,Kayla Raparelli,10.0
