movie_title,actor_1_name,actor_1_facebook_likes
"Bright Lights, Big City",Dianne Wiest,967.0
Bright Star,Abbie Cornish,2000.0
Brighton Rock,Sam Riley,845.0
Bring It On,Kirsten Dunst,4000.0
Bringing Down the House,Angus T. Jones,1000.0
Bringing Out the Dead,Nicolas Cage,12000.0
Brokeback Mountain,Jake Gyllenhaal,15000.0
Brokedown Palace,John Doe,181.0
Broken Arrow,Delroy Lindo,848.0
Broken City,Alona Tal,1000.0
Broken Horses,María Valverde,892.0
Broken Vessels,William Smith,919.0
Bronson,Tom Hardy,27000.0
Brooklyn,Julie Walters,838.0
Brooklyn Rules,Jerry Ferrara,480.0
Brooklyn's Finest,Don Cheadle,3000.0
Brother,Omar Epps,865.0
Brotherly Love,Logan Browning,628.0
Brothers,Natalie Portman,20000.0
Brown Sugar,Boris Kodjoe,1000.0
Bruce Almighty,Morgan Freeman,11000.0
Brüno,Bono,468.0
Bubba Ho-Tep,Daniel Roebuck,1000.0
Bubble Boy,Jake Gyllenhaal,15000.0
Bucky Larson: Born to Be a Star,Don Johnson,982.0
"Buen Día, Ramón",Hector Kotsifakis,623.0
Buffalo '66,Anjelica Huston,1000.0
Buffalo Soldiers,Dean Stockwell,936.0
Buffy the Vampire Slayer,Sarah Michelle Gellar,4000.0
Bullet to the Head,Sylvester Stallone,13000.0
Bulletproof Monk,Jaime King,961.0
Bullets Over Broadway,Jim Broadbent,1000.0
Bully,Kelli Garner,730.0
Bulworth,Warren Beatty,631.0
Buried,Ryan Reynolds,16000.0
Burlesque,Eric Dane,2000.0
Burn,Brendan Doogie Milewski,2.0
Burn After Reading,J.K. Simmons,24000.0
Burnt,Bradley Cooper,14000.0
But I'm a Cheerleader,Natasha Lyonne,1000.0
Butch Cassidy and the Sundance Kid,Katharine Ross,640.0
Butterfly,Stacy Keach,602.0
Butterfly Girl,Abigail Evans,0.0
By the Sea,Brad Pitt,11000.0
C.H.U.D.,Daniel Stern,796.0
CJ7,Jiao Xu,46.0
Ca$h,Chris Hemsworth,26000.0
Cabin Fever,Dustin Ingram,427.0
Caddyshack,Bill Murray,13000.0
Cadillac Records,Cedric the Entertainer,436.0
Call + Response,Matisyahu,178.0
Camping sauvage,Denis Lavant,226.0
Can't Hardly Wait,Ethan Embry,982.0
Can't Stop the Music,Steve Guttenberg,801.0
Cape Fear,Robert De Niro,22000.0
Capitalism: A Love Story,Ronald Reagan,1000.0
Capote,Philip Seymour Hoffman,22000.0
Capricorn One,David Huddleston,1000.0
Captain Alatriste: The Spanish Musketeer,Viggo Mortensen,10000.0
Captain America: Civil War,Robert Downey Jr.,21000.0
Captain America: The First Avenger,Chris Evans,11000.0
Captain America: The Winter Soldier,Scarlett Johansson,19000.0
Captain Corelli's Mandolin,Christian Bale,23000.0
Captain Phillips,Tom Hanks,15000.0
Captive,David Oyelowo,1000.0
Caramel,Yasmine Al Massri,227.0
Caravans,Christopher Lee,16000.0
Cargo,Yangzom Brauen,29.0
Carlos,Edgar Ramírez,897.0
Carnage,Kate Winslet,14000.0
Carrie,Chloë Grace Moretz,17000.0
Carriers,Christopher Meloni,3000.0
Cars,John Ratzenberger,1000.0
Cars 2,Joe Mantegna,1000.0
Casa de mi Padre,Will Ferrell,8000.0
Casablanca,Humphrey Bogart,2000.0
Case 39,Bradley Cooper,14000.0
Casino,Robert De Niro,22000.0
Casino Jack,Kevin Spacey,18000.0
Casino Royale,Eva Green,6000.0
Casper,Eric Idle,795.0
Cast Away,Tom Hanks,15000.0
Cat People,Ed Begley Jr.,783.0
Cat on a Hot Tin Roof,Burl Ives,253.0
Catch Me If You Can,Leonardo DiCaprio,29000.0
Catch That Kid,Kristen Stewart,17000.0
Catch a Fire,Derek Luke,543.0
Catch-22,Bob Newhart,643.0
Cats & Dogs,Carol Ann Susi,3000.0
Cats & Dogs: The Revenge of Kitty Galore,Jack McBrayer,975.0
Cats Don't Dance,George Kennedy,3000.0
Catwoman,Frances Conroy,827.0
Cavite,Ian Gamazon,0.0
Cecil B. DeMented,Alicia Witt,975.0
Cedar Rapids,Kurtwood Smith,1000.0
Celebrity,Melanie Griffith,537.0
Celeste & Jesse Forever,Ari Graynor,904.0
Cellular,Richard Burgi,550.0
Censored Voices,Amos Oz,3.0
Center Stage,Amanda Schull,757.0
Central Intelligence,Dwayne Johnson,12000.0
Central Station,Fernanda Montenegro,119.0
Centurion,Michael Fassbender,13000.0
Certifiably Jonathan,Robin Williams,49000.0
Chain Letter,Matt Cohen,487.0
Chain Reaction,Keanu Reeves,18000.0
Chain of Command,Michael Jai White,2000.0
Chairman of the Board,Taylor Negron,1000.0
Changeling,Angelina Jolie Pitt,11000.0
Changing Lanes,Sydney Pollack,521.0
Chappie,Hugh Jackman,20000.0
Character,Jan Decleir,25.0
Chariots of Fire,Alice Krige,368.0
Charlie Bartlett,Robert Downey Jr.,21000.0
Charlie St. Cloud,Augustus Prew,405.0
Charlie Wilson's War,Philip Seymour Hoffman,22000.0
Charlie and the Chocolate Factory,Johnny Depp,40000.0
Charlie's Angels,Bill Murray,13000.0
Charlie's Angels: Full Throttle,Demi Moore,2000.0
Charlotte's Web,Steve Buscemi,12000.0
Charly,Cliff Robertson,754.0
Chasing Amy,Matt Damon,13000.0
Chasing Liberty,Annabella Sciorra,448.0
Chasing Mavericks,Gerard Butler,18000.0
Chasing Papi,Carlos Ponce,591.0
Cheap Thrills,Brighton Sharbino,3000.0
Cheaper by the Dozen,Tom Welling,3000.0
Cheaper by the Dozen 2,Taylor Lautner,12000.0
Checkmate,Katrina Law,835.0
Chernobyl Diaries,Jesse McCartney,1000.0
Chiamatemi Francesco - Il Papa della gente,Maximilian Dirr,61.0
Chicago,Colm Feore,539.0
Chicago Overcoat,Mike Starr,854.0
Chicken Little,Catherine O'Hara,925.0
Chicken Run,Imelda Staunton,579.0
Chicken Tikka Masala,Saeed Jaffrey,114.0
Child 44,Tom Hardy,27000.0
Child's Play,Catherine Hicks,311.0
Child's Play 2,Jenny Agutter,659.0
Childless,Joe Mantegna,1000.0
Children of Heaven,Bahare Seddiqi,36.0
Children of Men,Charlie Hunnam,16000.0
Chill Factor,David Paymer,372.0
Chloe,Liam Neeson,14000.0
Chocolat,Lena Olin,541.0
Chocolate: Deep Dark Secrets,Emraan Hashmi,724.0
Choke,Anjelica Huston,1000.0
Christmas Eve,Gary Cole,989.0
Christmas Mail,Ashley Scott,794.0
Christmas with the Kranks,Jamie Lee Curtis,2000.0
Chronicle,Michael Kelly,963.0
Chuck & Buck,Lupe Ontiveros,625.0
Chéri,Tom Burke,201.0
"Cinco de Mayo, La Batalla",Jorge Luis Moreno,78.0
Cinderella,Hayley Atwell,2000.0
Cinderella Man,Paddy Considine,680.0
Circle,Jordi Vilasuso,160.0
Circumstance,Sarah Kazemy,144.0
Cirque du Freak: The Vampire's Assistant,Josh Hutcherson,14000.0
Cirque du Soleil: Worlds Away,Dallas Barnett,473.0
City Hall,Al Pacino,14000.0
City Island,Ezra Miller,3000.0
City by the Sea,Robert De Niro,22000.0
City of Angels,Nicolas Cage,12000.0
City of Ember,Bill Murray,13000.0
City of Ghosts,Kirk Fox,109.0
City of God,Alice Braga,1000.0
City of Life and Death,Ye Liu,52.0
Civil Brand,Monica Calhoun,597.0
Clash of the Titans,Liam Neeson,14000.0
Class of 1984,Roddy McDowall,595.0
Clay Pigeons,Janeane Garofalo,1000.0
Clean,Maggie Cheung,576.0
Clear and Present Danger,Harrison Ford,11000.0
Cleopatra,Martin Landau,940.0
Clerks,Jason Mewes,898.0
Clerks II,Ethan Suplee,1000.0
Click,Adam Sandler,11000.0
Cliffhanger,Sylvester Stallone,13000.0
Clockstoppers,Michael Biehn,2000.0
Clockwatchers,Alanna Ubach,584.0
Close Encounters of the Third Kind,Bob Balaban,559.0
Close Range,Anthony L. Fernandez,640.0
Closer,Natalie Portman,20000.0
Closer to the Moon,Monica Barladeanu,129.0
Closure,Danny Dyer,798.0
Cloud Atlas,Tom Hanks,15000.0
Cloudy with a Chance of Meatballs,Will Forte,622.0
Cloudy with a Chance of Meatballs 2,Will Forte,622.0
Cloverfield,Mike Vogel,2000.0
Club Dread,Brittany Daniel,861.0
Clueless,Donald Faison,927.0
Coach Carter,Channing Tatum,17000.0
Coal Miner's Daughter,Sissy Spacek,874.0
Coco Before Chanel,Alessandro Nivola,527.0
Code 46,Samantha Morton,631.0
Code Name: The Cleaner,Callum Rennie,716.0
Code of Honor,Scott Takeda,981.0
Coffee Town,Sunil Narkar,34000.0
Cold Mountain,Philip Seymour Hoffman,22000.0
Collateral,Tom Cruise,10000.0
Collateral Damage,Raymond Cruz,672.0
College,Drake Bell,1000.0
Colombiana,Jordi Mollà,877.0
Come Early Morning,Tim Blake Nelson,596.0
Coming Home,Li Gong,878.0
Commando,Bill Duke,1000.0
Compadres,Kevin Pollak,574.0
Compliance,Dreama Walker,601.0
Con Air,Steve Buscemi,12000.0
Conan the Barbarian,William Smith,919.0
Conan the Destroyer,Mako,691.0
Concussion,Will Smith,10000.0
Confessions of a Dangerous Mind,Dick Clark,504.0
Confessions of a Teenage Drama Queen,Adam Garcia,811.0
Confidence,Louis Lombardi,436.0
Congo,Dylan Walsh,426.0
Connie and Carla,Debbie Reynolds,786.0
Conquest of the Planet of the Apes,Roddy McDowall,595.0
Conspiracy Theory,Julia Roberts,8000.0
Constantine,Harold Perrineau,1000.0
Contact,Matthew McConaughey,11000.0
Contagion,Matt Damon,13000.0
Containment,Walter Hendrix III,846.0
Contraband,J.K. Simmons,24000.0
Control,Sam Riley,845.0
Conversations with Other Women,Olivia Wilde,10000.0
Cool Runnings,Doug E. Doug,953.0
Cop Land,Robert De Niro,22000.0
Cop Out,Bruce Willis,13000.0
Copycat,William McNamara,10000.0
Copying Beethoven,Phyllida Law,60.0
Coraline,Jennifer Saunders,309.0
Coriolanus,Gerard Butler,18000.0
Corky Romano,Vincent Pastore,584.0
Corpse Bride,Johnny Depp,40000.0
Cotton Comes to Harlem,Redd Foxx,586.0
Counting,,
Country Strong,Leighton Meester,3000.0
Couples Retreat,Jon Favreau,4000.0
Courage,Donny Boaz,2000.0
Courage Under Fire,Denzel Washington,18000.0
Courageous,Ben Davies,690.0
Coyote Ugly,Adam Garcia,811.0
Cradle 2 the Grave,Jet Li,5000.0
Cradle Will Rock,Bill Murray,13000.0
Crank,Jason Statham,26000.0
Crank: High Voltage,Jason Statham,26000.0
Crash,Don Cheadle,3000.0
Crazy Heart,Jeff Bridges,12000.0
Crazy Stone,Bo Huang,4.0
Crazy in Alabama,Meat Loaf,783.0
"Crazy, Stupid, Love.",Ryan Gosling,33000.0
Crazy/Beautiful,Kirsten Dunst,4000.0
Creative Control,Nora Zehetner,446.0
Creature,Craig T. Nelson,723.0
Creed,Sylvester Stallone,13000.0
Creepshow,Ted Danson,875.0
Creepshow 2,George Kennedy,3000.0
Cries & Whispers,Liv Ullmann,440.0
Criminal,Gary Oldman,10000.0
Criminal Activities,Rex Baker,15000.0
Crimson Tide,Denzel Washington,18000.0
Critical Care,Kyra Sedgwick,941.0
Crocodile Dundee,Paul Hogan,442.0
Crocodile Dundee II,Paul Hogan,442.0
Crocodile Dundee in Los Angeles,Jere Burns,460.0
Crooklyn,Alfre Woodard,1000.0
Crop Circles: Quest for Truth,Karen Alexander,0.0
Crossover,Wesley Jonathan,592.0
Crossroads,Britney Spears,1000.0
"Crouching Tiger, Hidden Dragon",Chen Chang,103.0
Crowsnest,Christie Burke,380.0
Cruel Intentions,Sarah Michelle Gellar,4000.0
Cry Freedom,Denzel Washington,18000.0
Cry_Wolf,Julian Morris,1000.0
Crying with Laughter,Jo Hartley,49.0
Cube,David Hewlett,686.0
Curious George,Will Ferrell,8000.0
Curse of the Golden Flower,Li Gong,879.0
Cursed,Shannon Elizabeth,1000.0
Cutthroat Island,Christopher Masterson,1000.0
Cypher,David Hewlett,686.0
Cyrus,Matt Walsh,490.0
D.E.B.S.,Jordana Brewster,4000.0
DOA: Dead or Alive,Steve Howey,826.0
Da Sweet Blood of Jesus,Rami Malek,3000.0
Daddy Day Camp,Lochlyn Munro,555.0
Daddy Day Care,Anjelica Huston,1000.0
Daddy's Home,Will Ferrell,8000.0
Dallas Buyers Club,Matthew McConaughey,11000.0
Damnation Alley,George Peppard,669.0
Damsels in Distress,Greta Gerwig,962.0
Dance Flick,Damon Wayans Jr.,756.0
Dancer in the Dark,Catherine Deneuve,963.0
"Dancer, Texas Pop. 81",Ethan Embry,982.0
Dances with Wolves,Mary McDonnell,933.0
Dancin' It's On,Gary Daniels,551.0
Dangerous Liaisons,Keanu Reeves,18000.0
Danny Collins,Al Pacino,14000.0
Dante's Peak,Jamie Renée Smith,650.0
Daredevil,Elden Henson,577.0
Dark Angel,Jensen Ackles,10000.0
Dark Blue,Khandi Alexander,556.0
Dark City,Rufus Sewell,3000.0
Dark Shadows,Johnny Depp,40000.0
Dark Water,Dougray Scott,794.0
Darkness,Lena Olin,541.0
Darkness Falls,Sullivan Stapleton,1000.0
Darling Companion,Dianne Wiest,967.0
Darling Lili,Rock Hudson,638.0
Das Boot,Jürgen Prochnow,362.0
Date Movie,Alyson Hannigan,3000.0
Date Night,Mila Kunis,15000.0
Dave Chappelle's Block Party,Common,989.0
Dawn Patrol,Chris Brochu,795.0
Dawn of the Crescent Moon,Barry Corbin,883.0
Dawn of the Dead,Ty Burrell,3000.0
Dawn of the Planet of the Apes,Gary Oldman,10000.0
Day One,Corbin Bleu,632.0
Day of the Dead,Greg Nicotero,1000.0
Daybreakers,Jay Laga'aia,125.0
Daylight,Sylvester Stallone,13000.0
Days of Heaven,Sam Shepard,820.0
Days of Thunder,Tom Cruise,10000.0
Dazed and Confused,Milla Jovovich,14000.0
De-Lovely,Kevin McNally,427.0
Dead Like Me: Life After Death,Henry Ian Cusick,866.0
Dead Man Down,Dominic Cooper,3000.0
Dead Man Walking,Lois Smith,276.0
Dead Man on Campus,Alyson Hannigan,3000.0
Dead Man's Shoes,Paddy Considine,680.0
Dead Poets Society,Robin Williams,49000.0
Dead Snow,Bjørn Sundquist,35.0
Deadfall,Charlie Hunnam,16000.0
Deadline - U.S.A.,Humphrey Bogart,2000.0
Deadline Gallipoli,Rachel Griffiths,578.0
Deadpool,Ryan Reynolds,16000.0
Dear Frankie,Gerard Butler,18000.0
Dear John,Channing Tatum,17000.0
Dear Wendy,Michael Angarano,947.0
Death Becomes Her,Bruce Willis,13000.0
Death Calls,Hector Echavarria,466.0
Death Race,Jason Statham,26000.0
Death Race 2000,Sylvester Stallone,13000.0
Death Sentence,Aisha Tyler,856.0
Death at a Funeral,Peter Dinklage,22000.0
Death to Smoochy,Robin Williams,49000.0
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,David Mamet,342.0
Deck the Halls,Matthew Broderick,2000.0
Deconstructing Harry,Woody Allen,11000.0
Decoys,Meghan Ory,889.0
Deep Blue Sea,LL Cool J,1000.0
Deep Impact,Morgan Freeman,11000.0
Deep Rising,Djimon Hounsou,3000.0
Def-Con 4,Maury Chaykin,232.0
Defendor,Michael Kelly,963.0
Defiance,Julie Benz,3000.0
"Definitely, Maybe",Ryan Reynolds,16000.0
Dekalog,Krystyna Janda,20.0
Del 1 - Män som hatar kvinnor,Michael Nyqvist,690.0
Delgo,Eric Idle,795.0
Deliver Us from Evil,Olivia Munn,2000.0
Delivery Man,Jack Reynor,390.0
Demonic,Frank Grillo,798.0
Departure,Juliet Stevenson,202.0
Derailed,Denis O'Hare,896.0
Desert Blue,Ethan Suplee,1000.0
Desert Dancer,Tom Cullen,507.0
Desperado,Quentin Tarantino,16000.0
Despicable Me,Steve Carell,7000.0
Despicable Me 2,Steve Carell,7000.0
Destiny,Peter Dinklage,22000.0
Detention,Josh Hutcherson,14000.0
Detention of the Dead,Justin Chon,552.0
Deterrence,Kevin Pollak,574.0
Detroit Rock City,Natasha Lyonne,1000.0
Deuce Bigalow: European Gigolo,Carlos Ponce,591.0
Deuce Bigalow: Male Gigolo,Amy Poehler,1000.0
Deuces Wild,Norman Reedus,12000.0
Devil,Bojana Novakovic,2000.0
Devil's Due,Zach Gilford,971.0
Diamond Ruff,Luis Sanchez,472.0
Diamonds Are Forever,Desmond Llewelyn,244.0
Diary of a Mad Black Woman,Cicely Tyson,907.0
Diary of a Wimpy Kid,Chloë Grace Moretz,17000.0
Diary of a Wimpy Kid: Dog Days,Zachary Gordon,975.0
Diary of a Wimpy Kid: Rodrick Rules,Zachary Gordon,975.0
Diary of the Dead,Megan Park,569.0
Dick,Ryan Reynolds,16000.0
Dick Tracy,Charlie Korsmo,678.0
Dickie Roberts: Former Child Star,Kevin Grevioux,593.0
Did You Hear About the Morgans?,Michael Kelly,963.0
Die Another Day,Toby Stephens,769.0
Die Hard,Alan Rickman,25000.0
Die Hard 2,Bruce Willis,13000.0
Die Hard with a Vengeance,Bruce Willis,13000.0
Digimon: The Movie,Lara Jill Miller,93.0
Dil Jo Bhi Kahey...,Annabelle Wallis,421.0
Diner,Steve Guttenberg,801.0
Dinner Rush,Danny Aiello,388.0
Dinner for Schmucks,Steve Carell,7000.0
Dinosaur,Alfre Woodard,1000.0
Dirty Grandpa,Robert De Niro,22000.0
Dirty Pretty Things,Sophie Okonedo,460.0
Dirty Work,Don Rickles,721.0
Disaster Movie,Carmen Electra,869.0
Disclosure,Demi Moore,2000.0
District 9,Sharlto Copley,2000.0
District B13,David Belle,510.0
Disturbia,Sarah Roemer,884.0
Disturbing Behavior,Bruce Greenwood,989.0
Divergent,Kate Winslet,14000.0
Divine Secrets of the Ya-Ya Sisterhood,Ellen Burstyn,1000.0
Django Unchained,Leonardo DiCaprio,29000.0
Do You Believe?,Alexa PenaVega,2000.0
Do the Right Thing,Ruby Dee,782.0
Doc Holliday's Revenge,William McNamara,10000.0
Doctor Dolittle,Oliver Platt,1000.0
Doctor Zhivago,Julie Christie,597.0
Dodgeball: A True Underdog Story,Gary Cole,989.0
Dogma,Matt Damon,13000.0
Dogtooth,Angeliki Papoulia,47.0
Dogtown and Z-Boys,Tony Alva,22.0
Dolphin Tale,Morgan Freeman,11000.0
Dolphin Tale 2,Morgan Freeman,11000.0
Dolphins and Whales 3D: Tribes of the Ocean,Charlotte Rampling,844.0
Dom Hemingway,Richard E. Grant,554.0
Domestic Disturbance,Steve Buscemi,12000.0
Domino,Ian Ziering,984.0
Don Jon,Joseph Gordon-Levitt,23000.0
Don Juan DeMarco,Johnny Depp,40000.0
Don McKay,Pruitt Taylor Vince,592.0
Don't Be Afraid of the Dark,Bailee Madison,3000.0
Don't Say a Word,Oliver Platt,1000.0
Donkey Punch,Julian Morris,1000.0
Donnie Brasco,Johnny Depp,40000.0
Donnie Darko,Jake Gyllenhaal,15000.0
Donovan's Reef,Lee Marvin,756.0
Doogal,Jimmy Fallon,787.0
Doom,Dwayne Johnson,12000.0
Doomsday,Ryan Kruger,165.0
Dope,Kimberly Elise,637.0
Double Impact,Bolo Yeung,633.0
Double Jeopardy,Bruce Greenwood,984.0
Double Take,Daniel Roebuck,1000.0
Doubt,Philip Seymour Hoffman,22000.0
Doug's 1st Movie,Frank Welker,2000.0
Down Terrace,Michael Smiley,177.0
Down and Out with the Dolls,Lemmy,268.0
Down for Life,Snoop Dogg,881.0
Down in the Valley,Hunter Parrish,2000.0
Down to Earth,Chazz Palminteri,979.0
Down to You,Rosario Dawson,3000.0
Downfall,Thomas Kretschmann,918.0
Dr. Dolittle 2,Raven-Symoné,1000.0
Dr. No,Ursula Andress,650.0
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,George C. Scott,654.0
Dracula 2000,Gerard Butler,18000.0
Dracula Untold,Dominic Cooper,3000.0
Dracula: Pages from a Virgin's Diary,Sarah Murphy-Dyson,14.0
Draft Day,Jennifer Garner,3000.0
Drag Me to Hell,Bojana Novakovic,2000.0
Dragon Blade,Si Won Choi,21.0
Dragon Hunters,Rob Paulsen,677.0
Dragon Nest: Warriors' Dawn,Blythe Auffarth,76.0
Dragon Wars: D-War,Robert Forster,889.0
DragonHeart,Dennis Quaid,2000.0
Dragonball: Evolution,Ian Whyte,473.0
Dragonfly,Joe Morton,780.0
Dragonslayer,Ian McDiarmid,1000.0
Dream House,Naomi Watts,6000.0
Dream with the Fishes,David Arquette,611.0
Dreamcatcher,Morgan Freeman,11000.0
Dreamer: Inspired by a True Story,Ken Howard,649.0
Dreamgirls,Loretta Devine,912.0
Dreaming of Joseph Lees,Samantha Morton,631.0
Dredd,Wood Harris,409.0
Dressed to Kill,Angie Dickinson,754.0
Drillbit Taylor,Lisa Ann Walter,1000.0
Drinking Buddies,Olivia Wilde,10000.0
Drive,Ryan Gosling,33000.0
Drive Angry,Nicolas Cage,12000.0
Drive Hard,Zoe Ventoura,84.0
Drive Me Crazy,Stephen Collins,452.0
Driven,Sylvester Stallone,13000.0
Driving Lessons,Rupert Grint,10000.0
Driving Miss Daisy,Morgan Freeman,11000.0
Drop Dead Gorgeous,Kirsten Dunst,4000.0
Drowning Mona,Will Ferrell,8000.0
Drumline,Leonard Roberts,962.0
Dry Spell,Kristen Seavey,370.0
"Dude, Where's My Car?",Jennifer Garner,3000.0
"Dude, Where's My Dog?!",Kevin P. Farley,143.0
Dudley Do-Right,Brendan Fraser,3000.0
Due Date,Robert Downey Jr.,21000.0
Duel in the Sun,Joseph Cotten,469.0
Duets,Lochlyn Munro,555.0
Dum Maaro Dum,Abhishek Bachchan,374.0
Duma,Eamonn Walker,706.0
Dumb & Dumber,Lauren Holly,879.0
Dumb and Dumber To,Bill Murray,13000.0
Dumb and Dumberer: When Harry Met Lloyd,Elden Henson,577.0
Dune,Virginia Madsen,913.0
Dungeons & Dragons: Wrath of the Dragon God,Bruce Payne,179.0
Duplex,Justin Theroux,1000.0
Duplicity,Julia Roberts,8000.0
Dutch Kills,Tjasa Ferme,313.0
Dwegons and Leprechauns,Joey D. Vieira,729.0
Dying of the Light,Nicolas Cage,12000.0
Dylan Dog: Dead of Night,Marco St. John,403.0
DysFunktional Family,Eddie Griffin,489.0
Dysfunctional Friends,Christian Keyes,761.0
Déjà Vu,Vanessa Redgrave,898.0
E.T. the Extra-Terrestrial,Henry Thomas,861.0
Eagle Eye,Rosario Dawson,3000.0
Earth,Nandita Das,113.0
Earth to Echo,Teo Halm,803.0
East Is East,Archie Panjabi,883.0
Eastern Promises,Viggo Mortensen,10000.0
Easy A,Emma Stone,15000.0
Easy Money,Fabian Bolin,309.0
Easy Virtue,Colin Firth,14000.0
Eat Pray Love,James Franco,11000.0
Echo Dr.,Claire Gordon-Harper,416.0
Ed Wood,Johnny Depp,40000.0
Ed and His Dead Mother,Steve Buscemi,12000.0
Eddie the Eagle,Hugh Jackman,20000.0
Eddie: The Sleepwalking Cannibal,Stephen McHattie,413.0
Eden,Jessica Lowndes,1000.0
Eden Lake,Michael Fassbender,13000.0
Edge of Darkness,Bojana Novakovic,2000.0
Edge of Tomorrow,Tom Cruise,10000.0
Edmond,Joe Mantegna,1000.0
Edtv,Matthew McConaughey,11000.0
Edward Scissorhands,Johnny Depp,40000.0
Eight Below,Paul Walker,23000.0
Eight Legged Freaks,Scarlett Johansson,19000.0
El Mariachi,Carlos Gallardo,121.0
El crimen del padre Amaro,Damián Alcázar,201.0
Election,Matthew Broderick,2000.0
Elektra,Jennifer Garner,3000.0
Elf,Peter Dinklage,22000.0
Elite Squad,Wagner Moura,585.0
Elizabeth,Fanny Ardant,288.0
Elizabeth: The Golden Age,Eddie Redmayne,13000.0
Elizabethtown,Orlando Bloom,5000.0
Ella Enchanted,Anne Hathaway,11000.0
Elling,Jørgen Langhelle,117.0
Elmer Gantry,Shirley Jones,556.0
Elsa & Fred,Chris Noth,962.0
Elysium,Matt Damon,13000.0
Elza,Stana Roumillac,0.0
Emma,Romola Garai,805.0
Empire,Ta'Rhonda Jones,912.0
Employee of the Month,Dane Cook,1000.0
Enchanted,Jeff Bennett,283.0
End of Days,CCH Pounder,1000.0
End of Watch,Jake Gyllenhaal,15000.0
End of the Spear,Chase Ellison,772.0
Ender's Game,Harrison Ford,11000.0
Endless Love,Alex Pettyfer,15000.0
Enemy at the Gates,Bob Hoskins,5000.0
Enemy of the State,Will Smith,10000.0
Enough,Bill Cobbs,970.0
Enough Said,Christopher Nicholas Smith,434.0
Enter Nowhere,Shaun Sipos,322.0
Enter the Dangerous Mind,Noel Gugliemi,2000.0
Enter the Void,Paz de la Huerta,488.0
Entourage,Debi Mazar,680.0
Entrapment,Will Patton,537.0
Envy,Amy Poehler,1000.0
Epic,Josh Hutcherson,14000.0
Epic Movie,David Carradine,926.0
Equilibrium,Christian Bale,23000.0
Eragon,Djimon Hounsou,3000.0
Eraser,Vanessa Williams,1000.0
Eraserhead,Hal Landon Jr.,195.0
Erin Brockovich,Julia Roberts,8000.0
Ernest & Celestine,Mackenzie Foy,6000.0
Escape Plan,Sylvester Stallone,13000.0
Escape from Alcatraz,Clint Eastwood,16000.0
Escape from L.A.,Steve Buscemi,12000.0
Escape from New York,Donald Pleasence,742.0
Escape from Planet Earth,Brendan Fraser,3000.0
Escape from Tomorrow,Trey Loney,977.0
